dG_fold,K_fold,frac_U,frac_N,frac_UC,frac_NC,frac_folded,frac_unfolded_pool,free_C,C_uM
-0.20000000000000018,1.3836032369007378,0.2073282428221385,0.286860027869653,0.21220466622871612,0.2936070630794923,0.5804670909491453,0.4195329090508546,5.117601522595283,5.623413251903491
-0.20000000000000018,1.3836032369007378,0.1863417102884493,0.257822993524718,0.23319119876240527,0.32264409742442723,0.5804670909491452,0.4195329090508546,6.257085394392776,6.812920690579608
-0.20000000000000018,1.3836032369007378,0.16583219828314816,0.22944596632692876,0.2537007107677065,0.35102112462221663,0.5804670909491454,0.41953290905085466,7.649320017290259,8.254041852680182
-0.20000000000000018,1.3836032369007378,0.14619430908418665,0.2022749192653476,0.273338599966668,0.37819217168379776,0.5804670909491454,0.4195329090508546,9.348469228349536,10.0
-0.20000000000000018,1.3836032369007378,0.12775223671971353,0.17675840824670494,0.2917806723311411,0.4037086827024403,0.5804670909491453,0.4195329090508546,11.419787231252297,12.115276586285876
-0.20000000000000018,1.3836032369007378,0.11074170162428035,0.15322257682725,0.3087912074265743,0.42724451412189535,0.5804670909491454,0.4195329090508546,13.941956954672222,14.67799267622069
-0.20000000000000018,1.3836032369007378,0.09530522407390932,0.13186461652221104,0.3242276849769453,0.4486024744269342,0.5804670909491452,0.4195329090508546,17.00996394098535,17.78279410038923
-0.20000000000000018,1.3836032369007378,0.08149875772637423,0.1127619449936004,0.33803415132448034,0.46770514595554485,0.5804670909491453,0.41953290905085455,20.7386076030388,21.54434690031882
-0.20000000000000018,1.3836032369007378,0.06930586107877963,0.09589181372479236,0.35022704797207505,0.48457527722435295,0.5804670909491453,0.41953290905085466,25.266769831628935,26.10157215682536
-0.20000000000000018,1.3836032369007378,0.058655278911573655,0.0811556337633689,0.360877630139281,0.4993114571857765,0.5804670909491454,0.4195329090508546,30.762587514358735,31.622776601683793
-0.20000000000000018,1.3836032369007378,0.0494385778977269,0.0684033764070642,0.3700943311531277,0.512063714542081,0.5804670909491452,0.41953290905085455,37.429710449877646,38.31186849557285
-0.20000000000000018,1.3836032369007378,0.04152568506854483,0.057455072275359266,0.37800722398230985,0.5230120186737861,0.5804670909491454,0.41953290905085466,45.514869093471674,46.41588833612777
-0.20000000000000018,1.3836032369007378,0.03477731944059102,0.048118011748732696,0.3847555896102637,0.5323490792004126,0.5804670909491453,0.4195329090508547,55.317027850224235,56.23413251903491
-0.20000000000000018,1.3836032369007378,0.029054145086852518,0.04019940918755281,0.39047876396400205,0.5402676817615923,0.5804670909491452,0.41953290905085455,67.19846046007049,68.12920690579608
-0.20000000000000018,1.3836032369007378,0.02422296998694468,0.03351497968128608,0.39530993906390993,0.5469521112678593,0.5804670909491454,0.4195329090508546,81.59815647647005,82.54041852680182
-0.20000000000000018,1.3836032369007378,0.020160535926650285,0.02789418276576695,0.3993723731242043,0.5525729081833783,0.5804670909491453,0.4195329090508546,99.04805471869241,100.0
